%Time,Header_sequence,Header_secs,Header_nsecs,Pose_x,Pose_y,Pose_z,Orientation_x,Orientation_y,Orientation_z,Orientation_w
1449283566309479650,23031,1449283565,892917568,0.04840879887342453,0.011594427749514585,0.046041104942560196,-0.011641759016378582,-0.007954767091251317,-0.0008579429090832145,0.9999002225529772
1449283566309498229,23032,1449283565,929680704,0.04840238019824028,0.011580106802284723,0.04639265313744545,-0.01163416819718333,-0.00794175082908096,-0.0008656984688268504,0.9999004076858302
1449283566309514574,23033,1449283565,965680704,0.04838347062468529,0.011570562608540063,0.048022471368312836,-0.011643049067553986,-0.007939912838291922,-0.000866105110713695,0.9999003185590393
1449283566309525720,23034,1449283565,990680704,0.04836508259177208,0.01156533788889647,0.04829828068614006,-0.011644067558590643,-0.007938278876975778,-0.0008683090668433749,0.9999003177609889
1449283566309600092,23035,1449283566,26308480,0.04836331680417061,0.011554326862096792,0.04774308577179909,-0.01164804938568713,-0.007943436602499517,-0.0008682945429724811,0.9999002304355357
1449283566310001100,23036,1449283566,62308480,0.048358943313360214,0.011547546833753591,0.048425525426864624,-0.011638903903770117,-0.00795233891852092,-0.0008762341827518146,0.9999002592435411
1449283566310070232,23037,1449283566,98308480,0.048367295414209366,0.011540676467120653,0.049186039716005325,-0.011634718728503034,-0.00795581838779602,-0.0008798864901222744,0.9999002770644948
1449283566310088436,23038,1449283566,134344320,0.048370111733675,0.011541721411049371,0.048168011009693146,-0.011638999680117272,-0.007953638811146503,-0.0008846576827863458,0.9999002403724545
1449283566310115888,23039,1449283566,170344320,0.048380106687545776,0.011543431319296365,0.04712652415037155,-0.01163549385054791,-0.007948873574419193,-0.0008870145088993166,0.9999003169801541
1449283566310133246,23040,1449283566,206344320,0.04839212819933891,0.011555355973541742,0.0465538427233696,-0.011623758035534308,-0.007953031241825101,-0.0008872480393686897,0.9999004202089898
1449283566310155347,23041,1449283566,229367424,0.04841494932770729,0.011565356515347963,0.047418925911188126,-0.011617669800134036,-0.007956836472750766,-0.0008924217606285124,0.9999004560880859
1449283566310188547,23042,1449283566,265367424,0.04845745116472244,0.011581740342080598,0.047334857285022736,-0.011611106050658336,-0.007950222736587659,-0.00089200681573315,0.9999005853076394
1449283566325759632,23043,1449283566,301367424,0.048465024679899216,0.011600517667829996,0.047430623322725296,-0.011609926404876998,-0.00795678312363245,-0.00089642926578878,0.9999005428670235
1449283566360658431,23044,1449283566,338501248,0.04848473146557808,0.011609756387770181,0.047171272337436676,-0.011603353493142439,-0.00796147289096585,-0.0008923544220149717,0.9999005854787291
1449283566393739135,23045,1449283566,374501248,0.04850085452198982,0.01160695962607861,0.04766874387860298,-0.011601616928107489,-0.007964265152326254,-0.0008895780461617411,0.9999005858664833
1449283566432759226,23046,1449283566,410501248,0.048523157835006714,0.011589403264224534,0.0472714826464653,-0.01158924110084262,-0.007963520717457035,-0.0008919014121368531,0.9999007332432356
1449283566462906400,23047,1449283566,446461824,0.04853690043091774,0.011572653427720075,0.04660947993397713,-0.011577985082255297,-0.007968279548227836,-0.0009064753760872431,0.9999008126233667
1449283566499200171,23048,1449283566,482461824,0.04854201525449753,0.011575769633054738,0.04634450376033783,-0.011568509916474174,-0.00796914913330876,-0.0009092628950763996,0.9999009128315621
1449283566537502563,23049,1449283566,506316672,0.048546984791755676,0.011585409753024583,0.046809542924165726,-0.011567942431893293,-0.00796799220914392,-0.0009135071939185013,0.9999009247483743
1449283566570285148,23050,1449283566,542316672,0.0485624298453331,0.011608045548200613,0.04807330667972565,-0.011565908636787569,-0.007965784396462745,-0.000908297244787388,0.9999009706128252
1449283566602164233,23051,1449283566,578316672,0.04857504740357399,0.011640086770057683,0.04701835662126541,-0.01155985759821745,-0.007967770985348196,-0.0009088046641025277,0.9999010242978634
1449283566644433369,23052,1449283566,614648448,0.0485847182571888,0.011677780188620096,0.046842753887176514,-0.0115545627268694,-0.007973246517389766,-0.000905542072349272,0.9999010448107949
1449283566672885527,23053,1449283566,650648448,0.04857756197452545,0.01169770304113627,0.0475095696747303,-0.011554967684296142,-0.007969377893558647,-0.0008974300663128107,0.9999010782857877
1449283566705455035,23054,1449283566,686648448,0.04857395589351654,0.0117130083963275,0.04774865880608559,-0.011542692612674592,-0.00797545326609023,-0.0008960951108095012,0.9999011728195952
1449283566742305999,23055,1449283566,722958976,0.048559609800577164,0.011719050817191606,0.047646667808294296,-0.011540858148064867,-0.007974901303733526,-0.0008986971500653115,0.999901196061808
1449283566773970551,23056,1449283566,758958976,0.0485256165266037,0.011718794703483587,0.04787376523017883,-0.011538264718898395,-0.007970182790414239,-0.0009051200733419597,0.9999012578205996
1449283566810432130,23057,1449283566,782958976,0.048501670360565186,0.011716299690306192,0.047789402306079865,-0.011533394181127445,-0.007976407097717209,-0.000912729485922585,0.9999012574616353
1449283566843828397,23058,1449283566,819242624,0.048485979437828064,0.011709722690284257,0.04708997905254364,-0.011528950588514414,-0.007968562092058122,-0.00091031566923275,0.9999013734573501
1449283566881977350,23059,1449283566,855242624,0.04847942665219307,0.011687320657074457,0.04745173081755638,-0.011527108956229942,-0.007962510866816725,-0.0009075548431566795,0.9999014454055029
1449283566913393097,23060,1449283566,891242624,0.048499271273612976,0.011664075776934629,0.047174010425806046,-0.011516653444749276,-0.007958703903010142,-0.0009174025090428294,0.999901587206588
1449283566947828286,23061,1449283566,926592128,0.04850223660469055,0.011619837023317819,0.04707403853535652,-0.011524418178866062,-0.007957867584397003,-0.0009126381119579043,0.99990150876015
1449283566980677895,23062,1449283566,962592128,0.04850276932120323,0.011589219793677335,0.0476577989757061,-0.011535197724001314,-0.007964895672210726,-0.0009133981964775672,0.9999013278089662
1449283567018028755,23063,1449283566,998592128,0.048504386097192764,0.011570389382541185,0.04716747626662254,-0.011541655582768111,-0.007958099506384798,-0.000910925747402547,0.9999013096565771
1449283567052474318,23064,1449283567,34554240,0.048524051904678345,0.01154864020645619,0.046487465500831604,-0.011527827401919965,-0.007963725756679748,-0.0009078731519818135,0.9999014271585994
1449283567084673320,23065,1449283567,58554240,0.048534050583839417,0.011534305289387708,0.04626549780368805,-0.011531467796481717,-0.00796551505608412,-0.0009126915991032728,0.9999013665429178
1449283567123091880,23066,1449283567,94554240,0.048555515706539154,0.011530200950801378,0.04599785432219505,-0.01153384737079265,-0.007964044646327398,-0.0009137974066544298,0.9999013498000682
1449283567157172667,23067,1449283567,130673536,0.0485863983631134,0.01153294555842877,0.04771914705634117,-0.011535966734336954,-0.007960028915631896,-0.0009111994846241322,0.9999013596983783
1449283567192389913,23068,1449283567,166673536,0.048622917383909225,0.011528542265295988,0.04838328808546066,-0.011537090701319993,-0.00796949991571433,-0.0009120844655082675,0.9999012704818265
1449283567231111484,23069,1449283567,202673536,0.0486476831138134,0.011512393131852155,0.04767018184065819,-0.011550803675162829,-0.007968725768779852,-0.0009110461199907936,0.9999011192808251
