%Time,Header_sequence,Header_secs,Header_nsecs,Pose_x,Pose_y,Pose_z,Orientation_x,Orientation_y,Orientation_z,Orientation_w
1449278865918317166,18353,1449278865,886245382,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278865918408582,18354,1449278865,906166749,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278865918443813,18355,1449278865,926212218,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278865918539199,18356,1449278865,946149707,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278865921798416,18357,1449278865,966191344,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278865942761851,18358,1449278865,986159911,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278865960623060,18359,1449278866,6195550,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278865980818874,18360,1449278866,26166214,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866001050704,18361,1449278866,46179868,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866020791714,18362,1449278866,66124784,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866040238119,18363,1449278866,86128690,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866061798121,18364,1449278866,106188336,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866082132448,18365,1449278866,126167080,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866100793402,18366,1449278866,146152406,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866120910794,18367,1449278866,166213802,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866140849449,18368,1449278866,186123266,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866160878164,18369,1449278866,206142544,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866184545794,18370,1449278866,226219937,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866200927518,18371,1449278866,246147815,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866221321790,18372,1449278866,266174092,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866240881845,18373,1449278866,286158668,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866260949791,18374,1449278866,306180488,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866280658815,18375,1449278866,326265504,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866302861061,18376,1449278866,346187050,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866321863330,18377,1449278866,366156504,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866343009665,18378,1449278866,386161576,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866360793615,18379,1449278866,406118824,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866381041664,18380,1449278866,426145184,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866401700929,18381,1449278866,446141258,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866423330543,18382,1449278866,466161786,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866441462114,18383,1449278866,486192645,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866461037790,18384,1449278866,506135312,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866480528397,18385,1449278866,526176253,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866501053002,18386,1449278866,546125919,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866523790627,18387,1449278866,566159195,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866543189695,18388,1449278866,586141021,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866561836223,18389,1449278866,606151385,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866580937121,18390,1449278866,626156499,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866601258354,18391,1449278866,646155905,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866621042489,18392,1449278866,666155021,0.0,0.0,1.5,0.0,0.0,0.0,1.0
1449278866640752868,18393,1449278866,686118975,0.0,0.0,1.5,0.0,0.0,0.0,1.0
