%Time,Header_sequence,Header_secs,Header_nsecs,Pose_x,Pose_y,Pose_z,Orientation_x,Orientation_y,Orientation_z,Orientation_w
1449278865918283693,16674,1449278865,569764032,0.02234792150557041,0.01246085856109857,-0.040393441915512085,-0.007415614854412062,-0.010678769568866315,0.0016767342250116957,0.9999140768581891
1449278865918355875,16675,1449278865,606764032,0.022366942837834358,0.012468066997826094,-0.039713118225336075,-0.007416792263082802,-0.010672586081420212,0.0016974143060436123,0.9999140992522981
1449278865918429385,16676,1449278865,629412032,0.02236308343708515,0.012450754642486567,-0.039138779044151306,-0.0074203063180810595,-0.010672656737948613,0.0017110788665440206,0.9999140491369306
1449278865918448504,16677,1449278865,666412032,0.022359196096658707,0.01243856549263,-0.03640314191579819,-0.007412195846549806,-0.01066902582656202,0.001726971209558637,0.9999141207179174
1449278865918466551,16678,1449278865,702412032,0.02233234792947769,0.012430189177393908,-0.03621503338217735,-0.007419172209752977,-0.010669762524608245,0.0017466899291672024,0.9999140268671511
1449278865918478208,16679,1449278865,738243776,0.022306149825453758,0.01242405921220779,-0.03441399708390236,-0.007419833979901303,-0.010667052600714778,0.001760942761600967,0.9999140258707818
1449278865918493994,16680,1449278865,774243776,0.022308984771370888,0.012454731389880177,-0.0334494486451149,-0.007416826698212193,-0.010657943668718736,0.001768836262159364,0.9999141313816705
1449278865918508833,16681,1449278865,811243776,0.022296007722616196,0.012482411228120322,-0.03648390993475914,-0.007407533941550765,-0.010659724781380445,0.0017797377584196125,0.9999141619369142
1449278865918522791,16682,1449278865,846357696,0.02228511869907379,0.012534880079329009,-0.03913531079888344,-0.007407381912789084,-0.010656684850078778,0.0017952988442596633,0.9999141676480358
1449278865918556148,16683,1449278865,871357696,0.022285817191004753,0.012555273249745364,-0.04160793498158455,-0.007411073744408145,-0.01066568060758174,0.0018045660178220631,0.9999140276966911
1449278865918582088,16684,1449278865,906357696,0.02228361926972866,0.012592523358762259,-0.04380948096513748,-0.007400037388319396,-0.01067173387910835,0.001816382098965402,0.9999140234533844
1449278865918781463,16685,1449278865,942120640,0.022291399538517,0.012626710347831244,-0.04162745177745819,-0.007399849293292323,-0.010675397302709798,0.0018246727408997691,0.9999139706456023
1449278865942748010,16686,1449278865,979120640,0.02231099270284176,0.012653769925236697,-0.039424821734428406,-0.00739798525085085,-0.010670169291443788,0.0018428897854237607,0.9999140068319671
1449278865979506904,16687,1449278866,13743552,0.022329116240143776,0.01266470924019813,-0.03836512565612793,-0.007397450512824526,-0.010669289850547081,0.0018585546171206034,0.9999139911786067
1449278866014335010,16688,1449278866,49743552,0.02233792655169964,0.012651518918573851,-0.040585339069366455,-0.007395091814965084,-0.010664565465768737,0.0018757579291463185,0.9999140269006459
1449278866049701898,16689,1449278866,85743552,0.02233988605439663,0.01262122113257646,-0.03912486135959625,-0.007397137562951273,-0.010665643585527091,0.0018904904520084353,0.999913972523953
1449278866082126134,16690,1449278866,121483968,0.022340085357427597,0.012586039490997786,-0.03807321935892105,-0.00738343549159241,-0.010671278732163851,0.0018972612818937125,0.9999140008471679
1449278866114776692,16691,1449278866,145483968,0.0223380196839571,0.01256712712347507,-0.038432031869888306,-0.0073815416421697,-0.010670519420240877,0.001906405544159641,0.9999140055405707
1449278866148102705,16692,1449278866,181483968,0.02233954519033432,0.01254255417734384,-0.03760874643921852,-0.007388753981491824,-0.0106720991699765,0.001921097881707435,0.9999139072924408
1449278866184532383,16693,1449278866,217409728,0.0223359614610672,0.012493721209466452,-0.03637847676873207,-0.0073887425435316175,-0.010667507628700352,0.0019376559257751275,0.9999139244225628
1449278866217464797,16694,1449278866,253409728,0.02233082428574562,0.012445123866200442,-0.03679564222693443,-0.0073916925499810755,-0.010677007864483817,0.0019516855825931932,0.9999137739363805
1449278866250618092,16695,1449278866,289409728,0.022326627746224403,0.012409654445946211,-0.03695562109351158,-0.007394842484465777,-0.01068223566869104,0.001956908184799262,0.9999136846028785
1449278866286996307,16696,1449278866,325269440,0.022353770211338997,0.012407691217958922,-0.03733494132757187,-0.007397074711179898,-0.010681290128255801,0.001979730662336487,0.9999136332671028
1449278866320599634,16697,1449278866,361269440,0.022365979850292206,0.012423909269273276,-0.03821605071425438,-0.0073861994703263815,-0.010685358234130473,0.001995727082083982,0.9999136383959399
1449278866355195631,16698,1449278866,385269440,0.02237914502620697,0.01243194099515676,-0.03950042277574539,-0.007380717081623491,-0.010686669108551596,0.0020065191614832734,0.9999136432710477
1449278866389921459,16699,1449278866,421163456,0.02238268405199051,0.012438558973371977,-0.03815924748778343,-0.007381595382050443,-0.010689597680622873,0.0020233284877576533,0.9999135716115033
1449278866423373748,16700,1449278866,457163456,0.022386211901903152,0.012425059452652926,-0.039375972002744675,-0.00738856727437751,-0.010690519806217939,0.002041976380587017,0.9999134723526663
1449278866458200678,16701,1449278866,493163456,0.0223642997443676,0.012400909326970572,-0.03664952516555786,-0.007379206948337702,-0.010691554543322747,0.0020454225086085935,0.9999135233674069
1449278866491622359,16702,1449278866,529208000,0.02234719879925251,0.012394248507916922,-0.035483695566654205,-0.007387757468680096,-0.010695333724396017,0.0020567906167432717,0.9999133964941497
1449278866525471128,16703,1449278866,565208000,0.022349098697304726,0.012414752505719658,-0.03503017500042915,-0.007379711893748409,-0.010694287081525256,0.0020683135021149377,0.9999134433316917
1449278866559523324,16704,1449278866,601208000,0.022344719618558884,0.012436798773705956,-0.03511834889650345,-0.007389134244607789,-0.010692789134333618,0.002081356575969357,0.999913362702213
1449278866596159969,16705,1449278866,637275072,0.0223209410905838,0.012442527338862416,-0.03441298380494118,-0.007395414516518426,-0.010692733768060049,0.0021052032729302473,0.9999132669426254
1449278866629640492,16706,1449278866,661275072,0.022313062101602554,0.012466557323932644,-0.03480451554059982,-0.007399213237350277,-0.010692067606061196,0.002109567079783257,0.9999132367663265
