%Time,Header_sequence,Header_secs,Header_nsecs,Pose_x,Pose_y,Pose_z,Orientation_x,Orientation_y,Orientation_z,Orientation_w
1449280275186852066,57615,1449280274,791109696,0.05052150413393974,-0.004189718980342213,-0.5151000022888184,-0.009391886452350628,-0.007982044616517584,-0.03514523913282903,0.999306205123786
1449280275186863502,57616,1449280274,826894400,0.05051986500620842,-0.0041598058305681385,-0.5170984268188477,-0.009380255818759703,-0.007983133714526898,-0.03514363685715474,0.999306362015835
1449280275186871945,57617,1449280274,862894400,0.050514329224824905,-0.004138587508350674,-0.5161399841308594,-0.009381357934554179,-0.007998225371301453,-0.03514138446837235,0.9993063102031629
1449280275186883650,57618,1449280274,898894400,0.05052369087934494,-0.004125404637306992,-0.5189068913459778,-0.009377492911052675,-0.00800205308439671,-0.035150814685271106,0.9993059841710642
1449280275186887939,57619,1449280274,934741824,0.05052507668733597,-0.004116451367735926,-0.5181877017021179,-0.009382326256569307,-0.008008345593670368,-0.03514872686987348,0.9993059618326584
1449280275186892219,57620,1449280274,970741824,0.05051449313759804,-0.004121473059058253,-0.5194316506385803,-0.009379192537266007,-0.008004324296812871,-0.03514823475846198,0.9993060407769305
1449280275186899977,57621,1449280275,6741824,0.050522442907094955,-0.004122941754758421,-0.5178828239440918,-0.009381785792219663,-0.008003189725946101,-0.03514831738058398,0.9993060226151311
1449280275186906206,57622,1449280275,41845056,0.0505373477935791,-0.004143255762755934,-0.5169854760169983,-0.009383152516550674,-0.008009466172349853,-0.03514222101268418,0.9993061739040647
1449280275186910563,57623,1449280275,65845056,0.05054117366671562,-0.004149693064391676,-0.5164740085601807,-0.009368892964207983,-0.008006360613105846,-0.035142169129431106,0.99930633440564
1449280275186914573,57624,1449280275,101845056,0.05053963139653206,-0.004169486928731266,-0.513745903968811,-0.009373230750403024,-0.00801160862080347,-0.035139007288576204,0.9993063628534447
1449280275205153647,57625,1449280275,139109440,0.05051015317440033,-0.004202926065772834,-0.5116153955459595,-0.009387290643645229,-0.008016665356334543,-0.035139345978674616,0.9993061784133666
1449280275239844410,57626,1449280275,175109440,0.05049731209874153,-0.004222103394568029,-0.5119094252586365,-0.009377376514624275,-0.008013587847899389,-0.0351375769477253,0.999306358383529
1449280275273928266,57627,1449280275,211109440,0.05049218237400055,-0.0042312252335251,-0.5108175277709961,-0.009371591650188549,-0.008007076126758507,-0.03513608115430592,0.9993065174424515
1449280275306840709,57628,1449280275,245953088,0.05047980695962906,-0.004241093993187013,-0.5089061260223389,-0.009371377342292393,-0.008012877668763017,-0.03513992963027447,0.9993063376281334
1449280275341625302,57629,1449280275,281953088,0.050482265651226044,-0.004246761556714835,-0.5059772729873657,-0.009365925985602113,-0.00801081751592446,-0.03513910734425623,0.9993064341673216
1449280275380135905,57630,1449280275,306672704,0.05049668997526169,-0.004238513763994041,-0.507783830165863,-0.009356531146111728,-0.008008825926088176,-0.03513170827782522,0.9993067982885332
1449280275413351384,57631,1449280275,342672704,0.050513070076704025,-0.00423287879675633,-0.5114361643791199,-0.009358388813164665,-0.008002316742619087,-0.035130674484137744,0.9993068693829048
1449280275447552307,57632,1449280275,378672704,0.05051181837916374,-0.004231903236359421,-0.5140923261642456,-0.00934997843530524,-0.007994161448867668,-0.03513877391325287,0.9993067286143239
1449280275483293675,57633,1449280275,414643008,0.05053365230560303,-0.004217671230435434,-0.509249210357666,-0.009355942547931942,-0.007997814394502294,-0.03514447204785357,0.9993064431836854
1449280275514610623,57634,1449280275,450643008,0.05054713413119316,-0.004210476763546528,-0.5061768889427185,-0.009360137818809686,-0.007998596495836887,-0.03514762574125419,0.999306286720374
1449280275551594467,57635,1449280275,486643008,0.0505618155002594,-0.0041892109438777594,-0.5111380219459534,-0.009350869941282073,-0.008008702907569491,-0.03514486478569417,0.9993063896464761
1449280275585265712,57636,1449280275,522456128,0.05058235302567482,-0.004145879764109912,-0.5114170908927917,-0.009347724830186588,-0.008013313614177882,-0.03514638544669944,0.9993063286277396
1449280275621837506,57637,1449280275,558456128,0.050590015947818756,-0.004122000187635485,-0.5136609673500061,-0.009354636785476551,-0.008005097163652676,-0.0351416192601022,0.9993064974199808
1449280275653982712,57638,1449280275,582456128,0.05059413984417915,-0.004108557011932197,-0.5107982158660889,-0.009360706264347086,-0.008004734641767151,-0.03515140906196948,0.9993060991720734
1449280275688161340,57639,1449280275,618846784,0.050623707473278046,-0.004106719512492481,-0.5133711695671082,-0.009366004198952189,-0.008012645031020855,-0.035151099621063504,0.999305997020123
1449280275723033745,57640,1449280275,654846784,0.05062955617904663,-0.004131257068365876,-0.5159522294998169,-0.009349662988756164,-0.008022472754673646,-0.03515280790681114,0.9993060111042883
1449280275758425821,57641,1449280275,690846784,0.05061708018183708,-0.004135157447308365,-0.5180145502090454,-0.009352541363066536,-0.008024756909193843,-0.035157992364859586,0.9993057834414214
1449280275792859496,57642,1449280275,726538560,0.05061893165111542,-0.004144455306232039,-0.5175463557243347,-0.009345245498092986,-0.008029992771325269,-0.0351593682751165,0.9993057612288482
1449280275825057384,57643,1449280275,762538560,0.050593987107276917,-0.004162982571870152,-0.5190789103507996,-0.009342365556923858,-0.008025565409051928,-0.035171435489708844,0.9993053990804108
1449280275863568261,57644,1449280275,798538560,0.05055740475654602,-0.004169031511992279,-0.5175361633300781,-0.009338482452670153,-0.008025278316696072,-0.03517692899667749,0.9993052443171623
1449280275895773113,57645,1449280275,834650688,0.050533514469861984,-0.004163085948675934,-0.5137388706207275,-0.009328280869749782,-0.008025550223172424,-0.03518730352530864,0.9993049721632773
1449280275934133670,57646,1449280275,858650688,0.05051228776574135,-0.004168462939560477,-0.5141516327857971,-0.009315065916998069,-0.008035822892651924,-0.03518379197563549,0.9993051365221811
1449280275962746809,57647,1449280275,894650688,0.05047938600182533,-0.0041581746190786995,-0.515907347202301,-0.00932562978780215,-0.008040119028555505,-0.03518292985003382,0.9993050337921026
1449280276002732957,57648,1449280275,930644032,0.05047924444079399,-0.004150198306888405,-0.5195456743240356,-0.00933376218700835,-0.008049012640815643,-0.03518260759542583,0.999304897617204
