468988223, 0, -15, -1001, 2, 5, 0, -211, 54, 430
469108130, 1, -11, -1002, 4, 5, 1, -211, 55, 432
469228249, 1, -11, -1002, 2, 3, 0, -211, 54, 431
469348235, 0, -11, -998, 3, 5, 0, -210, 54, 431
469468145, 3, -10, -1002, 2, 4, 0, -214, 56, 431
469588228, 0, -10, -1004, 2, 4, 0, -212, 54, 432
469708098, 0, -10, -1003, 2, 5, 0, -211, 55, 431
469828084, 2, -13, -1004, 2, 6, 0, -212, 55, 431
469948179, 6, -10, -998, 2, 4, 0, -212, 55, 431
470068169, 6, -14, -1000, 1, 5, 0, -213, 54, 431
470188174, 5, -12, -999, 3, 4, 0, -212, 55, 431
470308085, 10, -12, -997, 2, 5, 0, -212, 55, 431
470428139, 6, -15, -999, 1, 4, 0, -211, 55, 431
470548211, 3, -13, -1002, 3, 4, 0, -210, 54, 430
470668696, 4, -11, -999, 2, 4, 0, -212, 55, 432
470788267, 6, -13, -998, 2, 4, 0, -211, 55, 430
470908076, 7, -13, -999, 2, 5, 0, -211, 54, 432
471028321, 5, -12, -999, 1, 5, 0, -211, 55, 432
471148211, 1, -13, -1000, 2, 5, 0, -212, 54, 431
471268167, 2, -12, -1005, 3, 5, 0, -211, 54, 431
471388084, 3, -12, -1000, 2, 5, 0, -211, 53, 431
471508173, 1, -14, -1003, 2, 5, 0, -211, 54, 431
471628198, 2, -11, -1006, 3, 6, 0, -211, 55, 430
471748086, 3, -11, -1000, 2, 5, 0, -211, 53, 431
471868246, 0, -12, -1000, 2, 4, 0, -213, 55, 432
471988083, 0, -13, -1006, 2, 6, 1, -211, 53, 431
472108146, 3, -12, -1002, 2, 5, 0, -212, 55, 431
472228169, 5, -11, -1003, 2, 5, 0, -213, 56, 431
472348087, 0, -11, -1007, 3, 5, 0, -213, 54, 431
472468179, 1, -14, -1003, 1, 5, 0, -212, 54, 431
472588199, 3, -12, -1003, 4, 4, 0, -211, 55, 431
472708245, 4, -13, -999, 1, 5, 1, -212, 54, 432
472828333, 5, -14, -999, 1, 4, 0, -210, 53, 431
472948250, 4, -12, -1000, 4, 5, 0, -209, 55, 431
473068347, 3, -11, -999, 1, 5, 0, -211, 54, 431
473188138, 4, -16, -1001, 3, 4, 0, -210, 54, 431
473308086, 6, -12, -1001, 2, 5, 0, -211, 56, 431
473428083, 5, -15, -1001, 3, 5, 0, -211, 56, 432
473548508, 0, -11, -1003, 3, 3, 0, -212, 54, 431
473668087, 1, -10, -1004, 1, 4, 1, -212, 55, 431
473788203, -2, -14, -1004, 2, 6, 1, -211, 54, 430
473908098, 0, -14, -1004, 4, 5, 0, -212, 54, 431
474028851, -2, -8, -1002, 4, 5, 0, -211, 55, 431
474148235, -2, -11, -1007, 2, 6, 0, -211, 52, 431
474268214, -3, -11, -1004, 4, 4, 0, -211, 55, 432
474388128, 0, -12, -1001, 3, 6, 0, -211, 53, 431
474508104, 0, -12, -1003, 3, 5, 0, -212, 54, 431
474628079, 0, -11, -1006, 3, 4, 0, -211, 54, 431
474748301, 10, -10, -1000, 2, 5, 0, -212, 54, 431
474868072, 7, -15, -995, 3, 4, 0, -212, 54, 432
474988377, 9, -14, -998, 4, 5, 0, -211, 55, 432
475108269, 9, -12, -996, 3, 5, 0, -211, 54, 431
475228293, 5, -14, -998, 2, 5, 0, -212, 55, 432
475348220, 4, -14, -996, 3, 5, 0, -211, 54, 431
475468085, 10, -13, -994, 2, 4, 0, -211, 55, 431
475588191, 10, -10, -1001, 1, 4, 0, -211, 54, 432
475708115, 4, -14, -999, 3, 5, 0, -211, 54, 431
475828228, 5, -10, -998, 2, 4, 0, -211, 56, 431
475948335, 5, -12, -998, 1, 4, 0, -210, 55, 431
476068159, 6, -12, -1004, 4, 4, 0, -212, 53, 432
476188241, 3, -10, -1001, 3, 5, 0, -212, 54, 430
476308294, 1, -12, -996, 2, 5, 0, -212, 54, 431
476428286, 3, -13, -1002, 3, 4, 0, -212, 54, 432
476548070, 3, -10, -998, 2, 4, 0, -210, 54, 430
476668156, 6, -10, -999, 4, 5, 0, -211, 54, 431
476788086, 1, -15, -1001, 3, 6, 0, -212, 55, 431
476908136, 7, -8, -1000, 3, 5, 0, -212, 54, 432
477028280, 4, -11, -1002, 3, 4, 0, -210, 55, 432
477148085, -1, -11, -1005, 3, 5, 0, -211, 54, 432
477268085, 3, -12, -1004, 2, 5, 0, -211, 55, 431
477388086, 2, -10, -1001, 4, 4, 0, -210, 55, 432
477508226, 2, -9, -1005, 3, 6, 0, -210, 55, 431
477628224, 4, -15, -1000, 2, 6, 0, -211, 54, 432
477748419, 7, -8, -1002, 3, 4, 0, -210, 54, 430
477868146, 0, -14, -1004, 3, 6, 0, -211, 54, 431
477988092, 6, -17, -999, 3, 5, 0, -208, 55, 430
478108683, 6, -8, -1002, 4, 5, 0, -211, 54, 432
478228191, 2, -13, -1002, 2, 6, 0, -212, 54, 431
478348083, 6, -14, -1002, 2, 5, 0, -210, 54, 432
478468070, 8, -10, -994, 3, 4, 0, -211, 55, 430
478588260, 3, -13, -999, 3, 6, 0, -210, 55, 432
478708313, 6, -13, -999, 3, 6, 0, -211, 56, 431
478828229, 6, -12, -999, 3, 5, 0, -211, 55, 432
478948070, 3, -11, -999, 2, 5, 0, -211, 54, 431
479068069, 1, -14, -1000, 1, 5, 1, -211, 54, 430
479188160, 4, -10, -998, 3, 3, 0, -211, 54, 430
479308169, -4, -13, -1002, 2, 4, 0, -210, 54, 432
479428180, 4, -9, -1006, 3, 6, 0, -212, 54, 431
479548111, 5, -10, -998, 2, 5, 0, -213, 55, 430
479668208, -2, -10, -999, 3, 3, 0, -210, 55, 432
479788274, 7, -12, -1002, 5, 7, -1, -211, 54, 432
479908225, 7, -10, -998, 2, 5, -1, -211, 55, 432
480028289, 3, -12, -1000, 1, 4, 0, -213, 55, 432
480148906, 1, -12, -999, 5, 5, 0, -211, 55, 431
480268153, 6, -11, -999, 2, 5, 0, -211, 55, 431
480388126, 4, -11, -1002, 2, 5, 0, -212, 55, 431
480508172, -2, -14, -1001, 4, 6, 0, -211, 54, 431
480628493, 1, -10, -1004, 6, 8, 1, -211, 53, 432
480748265, 6, -9, -1004, 4, 5, 0, -211, 53, 431
480868106, 1, -17, -1004, 3, 5, 0, -209, 55, 431
480988262, 0, -12, -1005, 3, 5, 0, -208, 54, 430
481108090, 3, -12, -1006, 4, 5, 0, -212, 55, 430
481228074, 4, -10, -1004, 3, 4, 0, -212, 55, 432
481348376, 2, -13, -999, 2, 6, 0, -211, 54, 432
481468092, 9, -12, -995, 4, 6, 0, -210, 54, 432
481588476, 1, -11, -1003, 3, 4, 0, -210, 54, 431
481708073, 5, -13, -998, 3, 5, 0, -211, 54, 432
481828734, 3, -11, -1000, 4, 5, 0, -212, 55, 431
481948185, 0, -17, -999, 2, 6, 0, -212, 54, 432
482068144, 5, -15, -1005, 5, 6, 1, -211, 54, 432
482188177, 8, -9, -1003, 3, 5, 0, -210, 54, 431
482308073, -3, -13, -1001, 4, 7, 0, -213, 56, 430
482428201, 5, -11, -1002, 6, 6, 0, -211, 53, 431
482548194, 3, -8, -1000, 3, 4, 0, -210, 54, 431
482668075, 0, -12, -1002, 1, 5, 0, -212, 54, 431
482788679, 1, -9, -1003, 1, 5, 0, -210, 54, 431
482908337, 1, -11, -998, 3, 5, 0, -213, 55, 432
483028126, 3, -7, -995, 2, 5, 1, -211, 55, 431
483148112, 1, -13, -1002, 3, 5, 0, -211, 55, 431
483268172, 1, -9, -1001, 3, 6, 0, -211, 55, 431
483388190, 6, -16, -1002, 3, 5, 0, -211, 54, 431
483508161, 0, -11, -1008, 3, 4, 0, -212, 54, 431
483628190, 4, -10, -1003, 2, 5, 0, -212, 54, 431
483748149, 3, -11, -1004, 3, 5, 0, -210, 55, 431
483868167, 1, -11, -1005, 4, 5, 0, -212, 55, 431
483988229, 2, -12, -1000, 4, 5, 0, -211, 54, 431
484108089, 1, -11, -1003, 3, 5, 0, -212, 54, 431
484228169, 1, -10, -1006, 2, 5, 0, -211, 55, 431
484348089, 1, -15, -1004, 3, 5, 1, -211, 55, 431
484468236, 5, -11, -1002, 4, 6, 0, -212, 56, 431
484588249, 12, -11, -1000, 4, 5, 0, -209, 54, 432
484708098, 0, -11, -1002, 2, 3, 0, -212, 54, 432
484828094, 0, -14, -1001, 2, 8, 0, -211, 55, 432
484948419, 4, -12, -1005, 3, 5, 0, -211, 55, 431
485068241, 1, -13, -1006, 4, 5, 0, -212, 54, 432
485188119, 2, -14, -998, 2, 5, 0, -212, 55, 430
485308327, 2, -14, -998, 4, 7, 0, -210, 54, 431
485428149, 4, -11, -1000, 4, 5, 0, -211, 54, 433
485548202, 2, -12, -1003, 4, 6, 1, -211, 53, 432
485668281, 3, -11, -1003, 4, 7, 0, -212, 53, 432
485788095, 5, -9, -1006, 3, 6, 0, -210, 55, 431
485908224, 0, -16, -1000, 3, 5, 0, -212, 55, 432
486028111, 5, -10, -1004, 4, 6, 0, -211, 54, 431
486148242, 2, -11, -1004, 1, 5, 0, -211, 55, 431
486268195, 1, -16, -1004, 3, 6, 0, -212, 55, 432
486388074, 4, -12, -1010, 5, 5, 0, -211, 55, 431
486508192, 1, -12, -1002, 3, 5, 0, -213, 55, 431
486628089, 7, -14, -1003, 3, 5, 1, -211, 54, 432
486748209, 6, -14, -999, 3, 6, 0, -211, 54, 431
486868335, 7, -11, -1001, 3, 5, 0, -210, 55, 432
486988134, 0, -13, -1001, 4, 5, 0, -211, 55, 431
487108211, 9, -10, -999, 3, 6, 0, -212, 54, 431
487228200, 7, -12, -1000, 2, 5, 0, -212, 55, 431
487348969, 6, -13, -1000, 3, 6, 0, -212, 55, 431
487468228, 7, -10, -997, 3, 6, 0, -212, 54, 431
487588075, 3, -13, -1000, 2, 5, 0, -210, 55, 431
487708312, -1, -9, -1004, 3, 6, 0, -211, 54, 431
487828194, 0, -12, -1008, 3, 4, 0, -213, 53, 431
487948294, -9, -11, -1006, 3, 6, 0, -211, 55, 431
488068278, -2, -11, -1006, 5, 7, 0, -211, 54, 432
488188091, 1, -9, -1002, 3, 4, 0, -211, 55, 431
488308298, -1, -14, -1006, 3, 5, 0, -212, 55, 431
488428682, 2, -12, -1009, 4, 6, 0, -211, 54, 431
488548095, 2, -10, -1003, 4, 6, 0, -211, 55, 431
488668111, 6, -14, -1002, 3, 6, 0, -211, 54, 431
488788230, 9, -13, -1002, 5, 6, 1, -211, 53, 430
488908650, 4, -11, -999, 4, 6, 0, -213, 53, 431
489028212, 5, -10, -999, 3, 6, 0, -211, 55, 431
489148089, 6, -13, -1006, 3, 7, 0, -212, 54, 431
489268074, 4, -11, -1001, 5, 5, 1, -212, 55, 432
489388250, 7, -7, -999, 3, 5, 0, -212, 54, 431
489508831, 4, -15, -997, 3, 6, 0, -212, 54, 432
489628103, 5, -11, -997, 2, 4, 0, -209, 54, 430
489748090, 4, -12, -998, 3, 7, 0, -209, 55, 430
489868178, -4, -9, -1000, 4, 7, 0, -209, 53, 431
489988255, 13, -8, -998, 3, 6, 0, -211, 55, 430
490108652, 1, -12, -998, 3, 6, 0, -210, 54, 431
490228091, 8, -9, -996, 3, 7, 0, -212, 54, 431
490348089, 9, -10, -1000, 2, 5, 1, -211, 54, 431
490468245, 2, -12, -999, 4, 6, 0, -211, 54, 433
490588286, 1, -13, -1000, 3, 5, 0, -211, 54, 433
490708175, 5, -7, -1001, 3, 5, 0, -212, 56, 432
490828074, 1, -17, -1002, 3, 5, 0, -212, 55, 432
490948237, 3, -7, -1004, 3, 5, 0, -211, 54, 432
491068216, 1, -15, -1002, 3, 5, 0, -212, 55, 431
491188122, 0, -11, -1004, 5, 5, 0, -211, 55, 431
491308096, -1, -5, -1005, 3, 5, 0, -211, 55, 431
491428100, 0, -13, -1006, 3, 6, 0, -210, 54, 431
491548328, 0, -12, -1005, 3, 6, 0, -210, 54, 431
491668153, -1, -15, -1009, 2, 6, 1, -212, 55, 430
491788089, 1, -14, -1004, 2, 5, 0, -211, 55, 430
491908193, 0, -10, -1004, 3, 5, 0, -212, 55, 431
492028292, -4, -11, -1008, 4, 5, -1, -212, 55, 430
492148232, 2, -12, -1008, 4, 5, 0, -211, 54, 431
492268175, 0, -9, -1003, 3, 6, 0, -212, 54, 432
492388420, -2, -14, -1002, 3, 5, 0, -210, 54, 431
492508195, 2, -13, -1003, 4, 5, 0, -213, 55, 432
492628073, 7, -8, -1001, 3, 6, 0, -211, 55, 431
492748180, 1, -13, -1003, 2, 5, 0, -210, 55, 430
492868089, 1, -12, -1007, 2, 6, 0, -210, 54, 431
492988186, 13, -11, -1008, 1, 5, -1, -209, 54, 430
493108241, 1, -12, -1005, 4, 3, 0, -211, 55, 431
493228133, -3, -11, -1006, 4, 7, 0, -212, 55, 432
493348226, 8, -13, -1005, 3, 6, 0, -210, 55, 431
493468281, -1, -13, -1007, 3, 3, 0, -212, 54, 433
493588189, -5, -13, -1004, 3, 5, 0, -210, 55, 432
493708074, 14, -12, -1003, 0, 4, 0, -212, 54, 431
493828230, 0, -15, -1002, 2, 4, 0, -212, 55, 431
493948103, -1, -10, -1005, 3, 7, 0, -212, 54, 431
494068155, 0, -16, -1002, 2, 6, 1, -211, 53, 432
494188661, 2, -11, -1003, 2, 4, 0, -210, 54, 431
494308093, -3, -12, -1004, 1, 5, 0, -212, 54, 432
494428229, 0, -18, -1003, 2, 5, 0, -213, 54, 432
494548090, 1, -8, -1006, 4, 5, -1, -210, 54, 431
494668409, -1, -8, -1006, 4, 7, 0, -211, 54, 431
494788134, 3, -12, -1002, 2, 4, 0, -211, 55, 431
494908233, 1, -14, -997, 3, 5, 0, -211, 55, 431
495028204, 1, -11, -1004, 4, 6, 0, -211, 54, 432
495148176, 0, -12, -1005, 3, 5, 0, -209, 53, 430
495268975, 0, -13, -1006, 4, 6, 0, -212, 55, 432
495388166, 1, -12, -1003, 2, 5, 0, -211, 54, 431
495508188, 0, -13, -1001, 3, 6, -1, -211, 54, 431
495628151, 1, -11, -1004, 3, 6, 0, -210, 53, 432
495748212, 0, -14, -1008, 3, 5, 1, -210, 55, 431
495868176, -10, -7, -1004, 6, 10, 0, -211, 53, 431
495988164, 3, -15, -1004, 0, 5, 0, -212, 54, 431
496108125, 2, -15, -1005, 4, 4, 0, -210, 53, 432
496228150, 3, -8, -1004, 4, 6, 0, -211, 54, 431
496348188, 4, -14, -1001, 2, 5, 0, -212, 55, 430
496469208, 4, -13, -1001, 3, 4, 0, -212, 55, 432
496588139, 4, -10, -1004, 5, 6, 0, -211, 55, 431
496708088, 5, -15, -1003, 3, 6, 0, -211, 54, 431
496828214, 0, -11, -999, 3, 4, 0, -213, 55, 430
496948087, -1, -10, -1008, 3, 6, 0, -211, 55, 430
497068222, 2, -11, -1002, 3, 5, 0, -211, 54, 431
497188150, -2, -11, -999, 3, 4, 0, -210, 55, 431
497308169, -3, -10, -1006, 2, 6, 0, -212, 54, 431
497428285, 0, -13, -1002, 2, 5, 0, -212, 55, 431
497548214, -1, -10, -1004, 3, 3, 0, -211, 54, 430
497668091, 2, -11, -1002, 1, 5, 0, -212, 55, 431
497788150, 4, -14, -1003, 3, 5, 0, -211, 55, 432
497908169, 0, -11, -1000, 3, 6, 0, -210, 54, 432
498028892, -5, -6, -1004, 2, 7, 0, -212, 55, 432
498148160, 1, -16, -1007, 4, 6, 0, -210, 53, 431
498268148, 4, -8, -1001, 3, 3, 0, -210, 53, 432
498388128, 0, -12, -1003, 1, 6, 0, -211, 55, 432
498508185, 0, -14, -1005, 3, 6, 0, -212, 54, 431
498628850, 1, -6, -1000, 2, 4, 0, -211, 55, 430
498748117, 4, -10, -998, 3, 6, 0, -211, 53, 430
498868089, 1, -12, -1002, 4, 6, 0, -212, 53, 432
498988156, 1, -6, -1002, 4, 6, 0, -212, 54, 432
499108088, 0, -13, -1000, 3, 5, 0, -212, 54, 432
499228209, 0, -10, -1004, 3, 6, 0, -213, 55, 431
499348089, 0, -13, -1004, 2, 4, 0, -213, 55, 430
499468176, 2, -13, -1006, 3, 5, 0, -211, 54, 431
499588087, 1, -10, -1003, 3, 5, 0, -210, 55, 430
499708178, 1, -14, -1001, 1, 5, 0, -213, 55, 432
499828104, 5, -12, -998, 4, 4, 0, -212, 54, 432
499948201, 4, -10, -1001, 2, 6, 0, -211, 54, 432
500068180, 9, -11, -1000, 2, 6, 0, -211, 53, 431
500188076, 6, -12, -996, 4, 5, 0, -210, 55, 430
500308155, 6, -11, -998, 3, 5, 0, -211, 54, 431
500428090, 6, -12, -1003, 2, 6, 0, -211, 54, 431
500548114, 7, -12, -996, 3, 6, 0, -210, 54, 431
500668283, 6, -11, -998, 4, 5, 0, -213, 55, 430
500788226, 6, -14, -998, 3, 5, 0, -211, 55, 430
500908074, 1, -10, -1004, 3, 5, 0, -211, 53, 433
501028160, 0, -11, -1002, 2, 5, 0, -212, 55, 431
501148177, 4, -10, -1005, 4, 7, 0, -210, 55, 431
501268999, 0, -12, -1004, 4, 6, 0, -212, 55, 430
501388128, -1, -10, -1004, 3, 6, 0, -211, 54, 430
501508403, 3, -13, -1004, 3, 6, 0, -210, 55, 431
501628154, 4, -10, -1004, 6, 5, 0, -211, 54, 430
501748169, 2, -10, -1002, 1, 5, 0, -210, 53, 431
501868174, -3, -12, -989, 1, 6, 0, -210, 54, 431
501988234, -4, -15, -1000, 2, 4, 0, -209, 54, 430
502108091, 6, -11, -1001, 5, 5, 0, -212, 54, 431
502228170, 8, -5, -1000, 4, 4, 0, -212, 55, 431
502348227, 3, -12, -1000, 0, 6, 0, -211, 55, 430
502468258, 10, -16, -1001, 1, 7, 0, -210, 55, 432
502588242, 8, -14, -1004, 5, 4, 0, -213, 55, 431
502708284, 4, -9, -995, 4, 4, 0, -212, 54, 431
502828074, 8, -14, -999, 1, 7, 0, -211, 55, 430
502948231, 6, -13, -1003, 3, 6, 1, -212, 53, 430
503068091, 0, -13, -999, 3, 5, 0, -212, 54, 431
503188376, 8, -9, -999, 4, 4, 0, -211, 54, 431
503308074, 8, -10, -1001, 4, 5, 0, -210, 54, 431
503428237, 8, -15, -1000, 2, 5, 0, -212, 55, 432
503548109, 3, -13, -1001, 3, 5, 0, -210, 55, 431
503668080, 1, -9, -1002, 4, 5, -1, -212, 54, 431
503788208, 2, -12, -1000, 3, 4, 0, -212, 54, 431
503908082, 2, -10, -1003, 2, 4, 0, -211, 55, 431
504028183, 1, -14, -1002, 3, 6, 0, -211, 55, 431
504148090, 4, -13, -1002, 2, 5, 0, -210, 54, 432
504268185, 1, -11, -1002, 3, 5, 0, -212, 54, 431
504388234, 1, -12, -1003, 4, 5, 0, -211, 54, 432
504508171, 2, -12, -1000, 3, 5, 0, -210, 53, 430
504628296, 0, -12, -1001, 3, 5, 0, -214, 54, 431
504748134, -1, -10, -1004, 5, 5, 0, -209, 54, 432
504868177, 2, -12, -1000, 3, 5, 0, -210, 55, 431
504988307, 2, -10, -999, 4, 5, 0, -212, 55, 432
505108168, 4, -11, -1002, 3, 6, 0, -213, 55, 431
505228178, 7, -12, -997, 3, 5, 0, -211, 55, 430
505348113, 1, -12, -999, 3, 4, 0, -211, 54, 431
505468229, 2, -12, -1001, 2, 6, 0, -213, 55, 432
505588216, 4, -15, -1002, 2, 4, 0, -212, 55, 431
505708149, 1, -11, -999, 4, 5, 0, -211, 55, 431
505828090, 7, -11, -1000, 1, 5, 0, -212, 54, 432
505948177, 6, -18, -1005, 3, 5, 0, -211, 54, 430
506068086, 5, -13, -997, 3, 5, 1, -211, 54, 431
506188164, 6, -13, -999, 1, 5, 0, -212, 54, 430
506308092, 2, -11, -1000, 2, 3, 0, -212, 55, 431
506428186, 0, -10, -1001, 2, 4, 0, -213, 55, 431
506548929, 3, -10, -1000, 2, 6, 0, -210, 54, 431
506668171, 4, -14, -1003, 3, 6, 0, -211, 55, 431
506788074, 0, -11, -999, 4, 5, 0, -211, 53, 431
506908089, 1, -12, -1000, 2, 5, 0, -210, 54, 430
507028356, 0, -10, -1005, 3, 5, 1, -213, 56, 432
507148157, -2, -10, -999, 3, 6, 1, -211, 55, 432
507268090, 0, -12, -1000, 3, 7, 0, -211, 55, 431
507388089, 0, -10, -1005, 5, 5, 0, -209, 54, 431
507508185, 1, -9, -1002, 1, 4, 0, -212, 55, 431
507628241, 0, -12, -1000, 2, 5, 0, -211, 53, 431
507748159, 1, -11, -1003, 4, 6, 0, -210, 55, 430
507868089, 0, -9, -998, 3, 6, 0, -210, 55, 431
